sample_id,file_path,subject_id,gesture,active_length,max_abs_delta,mean_abs_delta,active_area_mean,active_area_max,motion_energy,true_label,pred_label,correct,top1_confidence,true_class_probability,pred_class_probability,probability_margin
4088,/home/yaxin/datasets/TacAct-original/18_4_L_17.xlsx,18,4,80,230.0,4.703405857086182,695.875,891.0,0.5371708273887634,3,3,1,0.9996329545974731,0.9996329545974731,0.9996329545974731,0.9992879804340191
4089,/home/yaxin/datasets/TacAct-original/18_4_L_18.xlsx,18,4,80,201.5696563720703,4.733786106109619,729.8375244140625,909.0,0.5635960102081299,3,3,1,0.9996792078018188,0.9996792078018188,0.9996792078018188,0.9993802904500626
4090,/home/yaxin/datasets/TacAct-original/18_4_L_19.xlsx,18,4,80,153.0,4.395349025726318,746.2249755859375,917.0,0.48084089159965515,3,3,1,0.9997045397758484,0.9997045397758484,0.9997045397758484,0.9994282157276758
4091,/home/yaxin/datasets/TacAct-original/18_4_L_2.xlsx,18,4,80,254.6660614013672,4.395917892456055,682.7625122070312,874.0,0.5346347689628601,3,3,1,0.9996380805969238,0.9996380805969238,0.9996380805969238,0.9993010612961372
4092,/home/yaxin/datasets/TacAct-original/18_4_L_20.xlsx,18,4,80,132.0,3.599499225616455,713.2000122070312,915.0,0.47722336649894714,3,3,1,0.999656081199646,0.999656081199646,0.999656081199646,0.9993339561915491
4093,/home/yaxin/datasets/TacAct-original/18_4_L_3.xlsx,18,4,80,270.0,5.011989593505859,718.5374755859375,894.0,0.5870376229286194,3,3,1,0.9893067479133606,0.9893067479133606,0.9893067479133606,0.9786779945716262
4094,/home/yaxin/datasets/TacAct-original/18_4_L_4.xlsx,18,4,80,242.0,4.129752159118652,704.75,913.0,0.57343989610672,3,6,0,0.9847171902656556,0.0149267595261335,0.9847171902656556,0.9697904307395221
4095,/home/yaxin/datasets/TacAct-original/18_4_L_5.xlsx,18,4,80,261.5247802734375,4.372582912445068,718.7000122070312,911.0,0.5846310257911682,3,3,1,0.999171495437622,0.999171495437622,0.999171495437622,0.9983746578800492
4096,/home/yaxin/datasets/TacAct-original/18_4_L_6.xlsx,18,4,80,263.0,3.8247313499450684,684.4500122070312,894.0,0.559546947479248,3,3,1,0.999665141105652,0.999665141105652,0.999665141105652,0.9993595873820597
4097,/home/yaxin/datasets/TacAct-original/18_4_L_7.xlsx,18,4,80,139.2147216796875,4.2766432762146,707.4249877929688,901.0,0.6039238572120667,3,3,1,0.9996287822723388,0.9996287822723388,0.9996287822723388,0.9992775037535465
4098,/home/yaxin/datasets/TacAct-original/18_4_L_8.xlsx,18,4,80,132.0,3.4407882690429688,712.6624755859375,930.0,0.5489189624786377,3,3,1,0.9994187355041504,0.9994187355041504,0.9994187355041504,0.9988653708132916
4099,/home/yaxin/datasets/TacAct-original/18_4_L_9.xlsx,18,4,80,163.08009338378906,4.275962829589844,703.3375244140625,918.0,0.5811750888824463,3,3,1,0.9997016787528992,0.9997016787528992,0.9997016787528992,0.9994223932444584
4100,/home/yaxin/datasets/TacAct-original/18_4_R_1.xlsx,18,4,80,179.0,4.6703290939331055,711.125,914.0,0.5019690990447998,3,3,1,0.9986891150474548,0.9986891150474548,0.9986891150474548,0.9974236553534866
4101,/home/yaxin/datasets/TacAct-original/18_4_R_10.xlsx,18,4,80,217.3019256591797,4.94998836517334,686.4000244140625,895.0,0.5694667100906372,3,3,1,0.9992695450782776,0.9992695450782776,0.9992695450782776,0.9985922487685457
4102,/home/yaxin/datasets/TacAct-original/18_4_R_11.xlsx,18,4,80,255.23870849609375,5.54804801940918,719.7874755859375,941.0,0.5731092095375061,3,3,1,0.9995357990264891,0.9995357990264891,0.9995357990264891,0.9991167816915548
4103,/home/yaxin/datasets/TacAct-original/18_4_R_12.xlsx,18,4,80,271.0,5.108626365661621,706.375,922.0,0.5849188566207886,3,3,1,0.9995493292808532,0.9995493292808532,0.9995493292808532,0.9991320256376639
4104,/home/yaxin/datasets/TacAct-original/18_4_R_13.xlsx,18,4,80,248.59771728515625,4.616275787353516,723.25,957.0,0.5129708051681519,3,3,1,0.9995763897895812,0.9995763897895812,0.9995763897895812,0.9991918971063569
4105,/home/yaxin/datasets/TacAct-original/18_4_R_14.xlsx,18,4,80,256.0,5.351759433746338,733.0625,927.0,0.5705375075340271,3,3,1,0.9993684887886048,0.9993684887886048,0.9993684887886048,0.9987922451691703
4106,/home/yaxin/datasets/TacAct-original/18_4_R_15.xlsx,18,4,80,240.0,4.660874366760254,690.0125122070312,890.0,0.5799739360809326,3,3,1,0.9758247137069702,0.9758247137069702,0.9758247137069702,0.9518194291740656
4107,/home/yaxin/datasets/TacAct-original/18_4_R_16.xlsx,18,4,80,268.7740783691406,5.006360054016113,726.2874755859375,929.0,0.5577056407928467,3,3,1,0.7499226331710815,0.7499226331710815,0.7499226331710815,0.5003063678741455
4108,/home/yaxin/datasets/TacAct-original/18_4_R_17.xlsx,18,4,80,255.0,4.9544548988342285,717.625,923.0,0.5610518455505371,3,3,1,0.9993829727172852,0.9993829727172852,0.9993829727172852,0.9988185778493063
4109,/home/yaxin/datasets/TacAct-original/18_4_R_18.xlsx,18,4,80,246.6089324951172,4.6158623695373535,726.0499877929688,941.0,0.5345830321311951,3,3,1,0.9993796348571776,0.9993796348571776,0.9993796348571776,0.9988154429593123
4110,/home/yaxin/datasets/TacAct-original/18_4_R_19.xlsx,18,4,80,234.67623901367188,5.476493835449219,748.2874755859375,940.0,0.5852554440498352,3,3,1,0.999562919139862,0.999562919139862,0.999562919139862,0.9991679275117349
4111,/home/yaxin/datasets/TacAct-original/18_4_R_2.xlsx,18,4,80,199.0,4.639861583709717,721.1124877929688,942.0,0.5386894345283508,3,3,1,0.999572455883026,0.999572455883026,0.999572455883026,0.999180387269007
4112,/home/yaxin/datasets/TacAct-original/18_4_R_20.xlsx,18,4,80,228.70989990234375,4.337646484375,693.9500122070312,923.0,0.5098132491111755,3,3,1,0.9995712637901306,0.9995712637901306,0.9995712637901306,0.999176419718424
4113,/home/yaxin/datasets/TacAct-original/18_4_R_3.xlsx,18,4,80,300.6062927246094,4.1433000564575195,724.2374877929688,942.0,0.498652845621109,3,3,1,0.9995777010917664,0.9995777010917664,0.9995777010917664,0.9991970889095684
4114,/home/yaxin/datasets/TacAct-original/18_4_R_4.xlsx,18,4,80,238.0,4.741746425628662,704.5,931.0,0.5346449017524719,3,3,1,0.9993056058883668,0.9993056058883668,0.9993056058883668,0.9986568848835307
4115,/home/yaxin/datasets/TacAct-original/18_4_R_5.xlsx,18,4,80,191.89646911621094,4.624624729156494,684.6749877929688,859.0,0.5436056852340698,3,6,0,0.988620936870575,0.0110143581405282,0.988620936870575,0.9776065787300467
4116,/home/yaxin/datasets/TacAct-original/18_4_R_6.xlsx,18,4,80,176.00718688964844,4.128388404846191,670.6124877929688,851.0,0.48008882999420166,3,3,1,0.9991063475608826,0.9991063475608826,0.9991063475608826,0.9982702216366307
4117,/home/yaxin/datasets/TacAct-original/18_4_R_7.xlsx,18,4,80,139.2147216796875,4.206350803375244,688.8250122070312,876.0,0.4840112030506134,3,3,1,0.9862484335899352,0.9862484335899352,0.9862484335899352,0.9726234078407286
4118,/home/yaxin/datasets/TacAct-original/18_4_R_8.xlsx,18,4,80,220.0,4.698805809020996,696.5875244140625,923.0,0.5368327498435974,3,3,1,0.9995800852775574,0.9995800852775574,0.9995800852775574,0.9992035121831577
4119,/home/yaxin/datasets/TacAct-original/18_4_R_9.xlsx,18,4,80,199.87255859375,4.750064849853516,693.4625244140625,899.0,0.5315603017807007,3,3,1,0.9996030926704408,0.9996030926704408,0.9996030926704408,0.9992400796327275
4120,/home/yaxin/datasets/TacAct-original/18_5_L_1.xlsx,18,5,80,182.0,1.535705804824829,685.7125244140625,823.0,0.36095231771469116,4,4,1,0.9994015693664552,0.9994015693664552,0.9994015693664552,0.9989269888319542
4121,/home/yaxin/datasets/TacAct-original/18_5_L_10.xlsx,18,5,80,816.0,1.8666584491729736,695.7125244140625,865.0,0.3654554784297943,4,4,1,0.999531626701355,0.999531626701355,0.999531626701355,0.9992457896878478
4122,/home/yaxin/datasets/TacAct-original/18_5_L_11.xlsx,18,5,80,233.03419494628906,1.452019214630127,677.0499877929688,847.0,0.36996084451675415,4,4,1,0.9996060729026794,0.9996060729026794,0.9996060729026794,0.9992959683586379
4123,/home/yaxin/datasets/TacAct-original/18_5_L_12.xlsx,18,5,80,197.88377380371094,1.463486671447754,681.0374755859375,848.0,0.36745890974998474,4,4,1,0.99949848651886,0.99949848651886,0.99949848651886,0.9991369863855654
4124,/home/yaxin/datasets/TacAct-original/18_5_L_13.xlsx,18,5,80,395.7675476074219,1.8008003234863281,701.9000244140625,847.0,0.3992539346218109,4,4,1,0.9996188879013062,0.9996188879013062,0.9996188879013062,0.9993304253730457
4125,/home/yaxin/datasets/TacAct-original/18_5_L_14.xlsx,18,5,80,150.0,1.6309127807617188,692.9124755859375,833.0,0.3952241837978363,4,4,1,0.9996328353881836,0.9996328353881836,0.9996328353881836,0.9993369055737276
4126,/home/yaxin/datasets/TacAct-original/18_5_L_15.xlsx,18,5,80,272.6413269042969,1.8440227508544922,746.7999877929688,914.0,0.38681933283805847,4,4,1,0.999670386314392,0.999670386314392,0.999670386314392,0.9994259054656139
4127,/home/yaxin/datasets/TacAct-original/18_5_L_16.xlsx,18,5,80,313.2331237792969,1.755907416343689,682.4249877929688,841.0,0.38805460929870605,4,4,1,0.9996726512908936,0.9996726512908936,0.9996726512908936,0.9994210648292211
4128,/home/yaxin/datasets/TacAct-original/18_5_L_17.xlsx,18,5,80,208.8316650390625,1.3871138095855713,680.5250244140625,842.0,0.3931610882282257,4,4,1,0.9996273517608644,0.9996273517608644,0.9996273517608644,0.9993473838549108
4129,/home/yaxin/datasets/TacAct-original/18_5_L_18.xlsx,18,5,80,249.74972534179688,1.6809629201889038,713.9625244140625,890.0,0.42887598276138306,4,4,1,0.9996328353881836,0.9996328353881836,0.9996328353881836,0.9993471541965847
4130,/home/yaxin/datasets/TacAct-original/18_5_L_19.xlsx,18,5,80,215.3354034423828,1.4835342168807983,678.6749877929688,841.0,0.4063262939453125,4,4,1,0.9996802806854248,0.9996802806854248,0.9996802806854248,0.9994524348003325
4131,/home/yaxin/datasets/TacAct-original/18_5_L_2.xlsx,18,5,80,151.1474151611328,1.5405884981155396,706.0875244140625,874.0,0.4041975438594818,4,4,1,0.9996610879898072,0.9996610879898072,0.9996610879898072,0.9994058431184386
4132,/home/yaxin/datasets/TacAct-original/18_5_L_20.xlsx,18,5,80,202.0,1.3805325031280518,683.1624755859375,827.0,0.4004274606704712,4,4,1,0.9996936321258544,0.9996936321258544,0.9996936321258544,0.9994513018464204
4133,/home/yaxin/datasets/TacAct-original/18_5_L_3.xlsx,18,5,80,219.0,1.484015941619873,694.5374755859375,845.0,0.3548625409603119,4,4,1,0.9996702671051024,0.9996702671051024,0.9996702671051024,0.9994220598309767
4134,/home/yaxin/datasets/TacAct-original/18_5_L_4.xlsx,18,5,80,354.7674255371094,1.8088773488998413,744.7374877929688,906.0,0.4139431416988373,4,4,1,0.9995694756507874,0.9995694756507874,0.9995694756507874,0.9992488169227728
4135,/home/yaxin/datasets/TacAct-original/18_5_L_5.xlsx,18,5,80,217.3019256591797,1.7312896251678467,714.2000122070312,851.0,0.41417741775512695,4,4,1,0.9996322393417358,0.9996322393417358,0.9996322393417358,0.9993390387971887
4136,/home/yaxin/datasets/TacAct-original/18_5_L_6.xlsx,18,5,80,260.5303955078125,1.7571628093719482,679.9749755859375,828.0,0.3888802230358124,4,4,1,0.9995632767677308,0.9995632767677308,0.9995632767677308,0.9992103766708171
4137,/home/yaxin/datasets/TacAct-original/18_5_L_7.xlsx,18,5,80,162.0,1.531241774559021,672.4375,811.0,0.3616403043270111,4,4,1,0.9996840953826904,0.9996840953826904,0.9996840953826904,0.9994330979534425
4138,/home/yaxin/datasets/TacAct-original/18_5_L_8.xlsx,18,5,80,265.5023498535156,1.7838623523712158,692.8250122070312,846.0,0.3626967668533325,4,4,1,0.99968159198761,0.99968159198761,0.99968159198761,0.9994400297582616
4139,/home/yaxin/datasets/TacAct-original/18_5_L_9.xlsx,18,5,80,224.67481994628906,1.4890351295471191,679.9124755859375,835.0,0.35230740904808044,4,4,1,0.9996019005775452,0.9996019005775452,0.9996019005775452,0.9993166382482742
4140,/home/yaxin/datasets/TacAct-original/18_5_R_1.xlsx,18,5,80,270.47430419921875,1.6866815090179443,643.7000122070312,814.0,0.28659242391586304,4,4,1,0.9996938705444336,0.9996938705444336,0.9996938705444336,0.9994689100567485
4141,/home/yaxin/datasets/TacAct-original/18_5_R_10.xlsx,18,5,80,397.75634765625,2.0447278022766113,652.75,806.0,0.3336346447467804,4,4,1,0.9993234872817992,0.9993234872817992,0.9993234872817992,0.99877653864678
4142,/home/yaxin/datasets/TacAct-original/18_5_R_11.xlsx,18,5,80,342.25189208984375,1.8905868530273438,672.125,841.0,0.32083579897880554,4,4,1,0.9996408224105836,0.9996408224105836,0.9996408224105836,0.999375402723672
4143,/home/yaxin/datasets/TacAct-original/18_5_R_12.xlsx,18,5,80,268.48553466796875,1.6712253093719482,632.5125122070312,814.0,0.3084148168563843,4,4,1,0.999661922454834,0.999661922454834,0.999661922454834,0.9994184058450629
4144,/home/yaxin/datasets/TacAct-original/18_5_R_13.xlsx,18,5,80,307.26678466796875,1.768795371055603,652.9625244140625,836.0,0.29666945338249207,4,4,1,0.9996621608734132,0.9996621608734132,0.9996621608734132,0.9994278349040543
4145,/home/yaxin/datasets/TacAct-original/18_5_R_14.xlsx,18,5,80,256.17706298828125,1.6720802783966064,642.0750122070312,821.0,0.30476105213165283,4,4,1,0.9996397495269777,0.9996397495269777,0.9996397495269777,0.9993610538949725
4146,/home/yaxin/datasets/TacAct-original/18_5_R_15.xlsx,18,5,80,298.9130554199219,1.9059797525405884,686.2625122070312,851.0,0.3039339780807495,4,4,1,0.9997188448905944,0.9997188448905944,0.9997188448905944,0.9995122131222159
4147,/home/yaxin/datasets/TacAct-original/18_5_R_16.xlsx,18,5,80,251.7162628173828,1.6586754322052002,647.8125,807.0,0.3023950159549713,4,4,1,0.9996144771575928,0.9996144771575928,0.9996144771575928,0.9993280218041036
4148,/home/yaxin/datasets/TacAct-original/18_5_R_17.xlsx,18,5,80,436.5375671386719,1.9472732543945312,644.3499755859375,814.0,0.34300315380096436,4,4,1,0.9994893074035645,0.9994893074035645,0.9994893074035645,0.9990875983203297
4149,/home/yaxin/datasets/TacAct-original/18_5_R_18.xlsx,18,5,80,258.0,1.6139724254608154,625.9000244140625,802.0,0.29388147592544556,4,4,1,0.999602735042572,0.999602735042572,0.999602735042572,0.9993048735195771
4150,/home/yaxin/datasets/TacAct-original/18_5_R_19.xlsx,18,5,80,359.8755798339844,1.8924610614776611,637.6624755859375,808.0,0.3253796696662903,4,4,1,0.9996711015701294,0.9996711015701294,0.9996711015701294,0.9994321992126061
4151,/home/yaxin/datasets/TacAct-original/18_5_R_2.xlsx,18,5,80,380.0,1.7507543563842773,638.8250122070312,815.0,0.2937769293785095,4,4,1,0.9996317625045776,0.9996317625045776,0.9996317625045776,0.9993513543158771
4152,/home/yaxin/datasets/TacAct-original/18_5_R_20.xlsx,18,5,80,295.0,1.545783281326294,622.1875,790.0,0.2801930010318756,4,4,1,0.9994899034500122,0.9994899034500122,0.9994899034500122,0.9990969698410482
4153,/home/yaxin/datasets/TacAct-original/18_5_R_3.xlsx,18,5,80,350.02557373046875,1.5583258867263794,621.2625122070312,801.0,0.2842952013015747,4,4,1,0.9997128844261168,0.9997128844261168,0.9997128844261168,0.9994972109270748
4154,/home/yaxin/datasets/TacAct-original/18_5_R_4.xlsx,18,5,80,213.79403686523438,1.4334684610366821,629.0875244140625,807.0,0.2862388491630554,4,4,1,0.999675154685974,0.999675154685974,0.999675154685974,0.9994253149197903
4155,/home/yaxin/datasets/TacAct-original/18_5_R_5.xlsx,18,5,80,361.5881652832031,1.6947218179702759,628.9249877929688,789.0,0.3232634961605072,4,4,1,0.9991357922554016,0.9991357922554016,0.9991357922554016,0.9984077226836235
4156,/home/yaxin/datasets/TacAct-original/18_5_R_6.xlsx,18,5,80,257.6158752441406,1.7012872695922852,636.8125,795.0,0.30611738562583923,4,4,1,0.9992833733558656,0.9992833733558656,0.9992833733558656,0.9987285672104919
4157,/home/yaxin/datasets/TacAct-original/18_5_R_7.xlsx,18,5,80,414.6609802246094,1.785691261291504,642.2374877929688,800.0,0.30545932054519653,4,4,1,0.9995098114013672,0.9995098114013672,0.9995098114013672,0.9991249657177833
4158,/home/yaxin/datasets/TacAct-original/18_5_R_8.xlsx,18,5,80,332.1265563964844,1.6329845190048218,623.5875244140625,802.0,0.2989899218082428,4,4,1,0.9997145533561708,0.9997145533561708,0.9997145533561708,0.9995003624790116
4159,/home/yaxin/datasets/TacAct-original/18_5_R_9.xlsx,18,5,80,245.0,1.5859744548797607,644.7750244140625,842.0,0.2933982312679291,4,4,1,0.9996333122253418,0.9996333122253418,0.9996333122253418,0.9993676699232311
4160,/home/yaxin/datasets/TacAct-original/18_6_L_1.xlsx,18,6,80,180.0,0.6885910034179688,634.4500122070312,790.0,0.301824152469635,5,5,1,0.9999855756759644,0.9999855756759644,0.9999855756759644,0.9999795292765157
4161,/home/yaxin/datasets/TacAct-original/18_6_L_10.xlsx,18,6,80,206.48599243164062,0.6500816941261292,623.6500244140625,765.0,0.29720309376716614,5,5,1,0.9999842643737792,0.9999842643737792,0.9999842643737792,0.9999771599036648
4162,/home/yaxin/datasets/TacAct-original/18_6_L_11.xlsx,18,6,80,194.0,0.773119330406189,638.3624877929688,803.0,0.26730698347091675,5,5,1,0.9999847412109376,0.9999847412109376,0.9999847412109376,0.9999796075289852
4163,/home/yaxin/datasets/TacAct-original/18_6_L_12.xlsx,18,6,80,157.0,0.6164433360099792,570.4375,713.0,0.23111385107040405,5,5,1,0.9999679327011108,0.9999679327011108,0.9999679327011108,0.9999556369748461
4164,/home/yaxin/datasets/TacAct-original/18_6_L_13.xlsx,18,6,80,248.76646423339844,0.8310076594352722,604.6749877929688,755.0,0.24785229563713074,5,5,1,0.9998326301574708,0.9998326301574708,0.9998326301574708,0.9997479363591993
4165,/home/yaxin/datasets/TacAct-original/18_6_L_14.xlsx,18,6,80,186.59495544433594,0.5808631181716919,555.1124877929688,726.0,0.2413005381822586,5,5,1,0.9999523162841796,0.9999523162841796,0.9999523162841796,0.9999379604314526
4166,/home/yaxin/datasets/TacAct-original/18_6_L_15.xlsx,18,6,80,168.0520477294922,0.6579899787902832,572.7999877929688,726.0,0.23675140738487244,5,5,1,0.9999481439590454,0.9999481439590454,0.9999481439590454,0.9999290835894499
4167,/home/yaxin/datasets/TacAct-original/18_6_L_16.xlsx,18,6,80,209.81646728515625,0.6056529879570007,556.125,720.0,0.2219107449054718,5,5,1,0.9998786449432372,0.9998786449432372,0.9998786449432372,0.9998338718360172
4168,/home/yaxin/datasets/TacAct-original/18_6_L_17.xlsx,18,6,80,323.0,0.6400877833366394,561.1124877929688,707.0,0.22870652377605438,5,5,1,0.9999779462814332,0.9999779462814332,0.9999779462814332,0.999968631101183
4169,/home/yaxin/datasets/TacAct-original/18_6_L_18.xlsx,18,6,80,179.9847412109375,0.6661197543144226,562.7874755859375,702.0,0.22433476150035858,5,5,1,0.9998041987419128,0.9998041987419128,0.9998041987419128,0.9996451008773876
4170,/home/yaxin/datasets/TacAct-original/18_6_L_19.xlsx,18,6,80,169.0,0.834402859210968,576.3499755859375,730.0,0.2528197467327118,5,5,1,0.9999853372573853,0.9999853372573853,0.9999853372573853,0.9999780533908051
4171,/home/yaxin/datasets/TacAct-original/18_6_L_2.xlsx,18,6,80,156.0,0.777249276638031,636.5999755859375,778.0,0.30448323488235474,5,5,1,0.9999823570251464,0.9999823570251464,0.9999823570251464,0.9999746944531579
4172,/home/yaxin/datasets/TacAct-original/18_6_L_20.xlsx,18,6,80,266.4967346191406,0.5315335392951965,560.0875244140625,719.0,0.22751472890377045,5,5,1,0.9999879598617554,0.9999879598617554,0.9999879598617554,0.9999834387981537
4173,/home/yaxin/datasets/TacAct-original/18_6_L_3.xlsx,18,6,80,188.6545867919922,0.5851596593856812,603.7000122070312,748.0,0.28522157669067383,5,5,1,0.999951958656311,0.999951958656311,0.999951958656311,0.9999299122064258
4174,/home/yaxin/datasets/TacAct-original/18_6_L_4.xlsx,18,6,80,152.0,0.6476384997367859,632.2999877929688,775.0,0.28902530670166016,5,5,1,0.9999723434448242,0.9999723434448242,0.9999723434448242,0.9999566079295619
4175,/home/yaxin/datasets/TacAct-original/18_6_L_5.xlsx,18,6,80,224.18479919433594,0.6143776774406433,614.5125122070312,746.0,0.30306699872016907,5,5,1,0.9999841451644896,0.9999841451644896,0.9999841451644896,0.9999797531286275
4176,/home/yaxin/datasets/TacAct-original/18_6_L_6.xlsx,18,6,80,277.43505859375,0.653293788433075,627.4874877929688,783.0,0.30665650963783264,5,5,1,0.9999903440475464,0.9999903440475464,0.9999903440475464,0.9999859493073018
4177,/home/yaxin/datasets/TacAct-original/18_6_L_7.xlsx,18,6,80,423.0,1.1066443920135498,664.8624877929688,791.0,0.33599334955215454,5,5,1,0.9999582767486572,0.9999582767486572,0.9999582767486572,0.9999464839929715
4178,/home/yaxin/datasets/TacAct-original/18_6_L_8.xlsx,18,6,80,193.90621948242188,1.01802659034729,681.7999877929688,828.0,0.3227250277996063,5,5,1,0.9999910593032836,0.9999910593032836,0.9999910593032836,0.9999876593815314
4179,/home/yaxin/datasets/TacAct-original/18_6_L_9.xlsx,18,6,80,247.6033172607422,0.7442463040351868,638.8125,786.0,0.3045368790626526,5,5,1,0.999975085258484,0.999975085258484,0.999975085258484,0.9999669069693483
4180,/home/yaxin/datasets/TacAct-original/18_6_R_1.xlsx,18,6,80,189.0,0.6372066140174866,639.7999877929688,787.0,0.2764364182949066,5,5,1,0.9999589920043944,0.9999589920043944,0.9999589920043944,0.999944227328342
4181,/home/yaxin/datasets/TacAct-original/18_6_R_10.xlsx,18,6,80,181.97352600097656,0.673142671585083,610.4500122070312,773.0,0.2866431474685669,5,5,1,0.9999788999557496,0.9999788999557496,0.9999788999557496,0.9999714453601883
4182,/home/yaxin/datasets/TacAct-original/18_6_R_11.xlsx,18,6,80,213.0,0.7483720779418945,617.3375244140625,781.0,0.319183349609375,5,5,1,0.9997578263282776,0.9997578263282776,0.9997578263282776,0.9996543007291621
4183,/home/yaxin/datasets/TacAct-original/18_6_R_12.xlsx,18,6,80,244.0,0.6917858719825745,599.5250244140625,751.0,0.2841324210166931,5,5,1,0.9999407529830932,0.9999407529830932,0.9999407529830932,0.9999217114491329
4184,/home/yaxin/datasets/TacAct-original/18_6_R_13.xlsx,18,6,80,232.0,0.8388195037841797,634.9500122070312,794.0,0.2860223948955536,5,5,1,0.9999691247940063,0.9999691247940063,0.9999691247940063,0.9999581504653179
4185,/home/yaxin/datasets/TacAct-original/18_6_R_14.xlsx,18,6,80,272.0,0.8566454648971558,632.5250244140625,770.0,0.28971996903419495,5,5,1,0.9999395608901978,0.9999395608901978,0.9999395608901978,0.9999212501224974
4186,/home/yaxin/datasets/TacAct-original/18_6_R_15.xlsx,18,6,80,328.7165222167969,0.8945139050483704,644.7999877929688,792.0,0.30555999279022217,5,5,1,0.9998764991760254,0.9998764991760254,0.9998764991760254,0.9998134574270807
4187,/home/yaxin/datasets/TacAct-original/18_6_R_16.xlsx,18,6,80,362.5549621582031,0.6682327389717102,625.1375122070312,754.0,0.29500052332878113,5,5,1,0.9999791383743286,0.9999791383743286,0.9999791383743286,0.9999717284031249
4188,/home/yaxin/datasets/TacAct-original/18_6_R_17.xlsx,18,6,80,147.0,0.6490966081619263,635.7874755859375,789.0,0.28327471017837524,5,5,1,0.999981164932251,0.999981164932251,0.999981164932251,0.9999745496315882
4189,/home/yaxin/datasets/TacAct-original/18_6_R_18.xlsx,18,6,80,162.0,0.6460138559341431,618.6624755859375,764.0,0.28356698155403137,5,5,1,0.999963402748108,0.999963402748108,0.999963402748108,0.9999523554506596
4190,/home/yaxin/datasets/TacAct-original/18_6_R_19.xlsx,18,6,80,142.0,0.6657468676567078,625.5875244140625,784.0,0.2883751094341278,5,5,1,0.999981164932251,0.999981164932251,0.999981164932251,0.9999742350451015
4191,/home/yaxin/datasets/TacAct-original/18_6_R_2.xlsx,18,6,80,180.97914123535156,0.5857542157173157,602.1500244140625,740.0,0.27631494402885437,5,5,1,0.9998944997787476,0.9998944997787476,0.9998944997787476,0.9998497377855529
4192,/home/yaxin/datasets/TacAct-original/18_6_R_20.xlsx,18,6,80,145.0,0.7074211835861206,638.4625244140625,779.0,0.28901803493499756,5,5,1,0.9999643564224244,0.9999643564224244,0.9999643564224244,0.9999521060353801
4193,/home/yaxin/datasets/TacAct-original/18_6_R_3.xlsx,18,6,80,203.9976043701172,0.5729638338088989,611.25,777.0,0.2777659595012665,5,5,1,0.9999715089797974,0.9999715089797974,0.9999715089797974,0.9999610720824421
4194,/home/yaxin/datasets/TacAct-original/18_6_R_4.xlsx,18,6,80,210.76528930664062,0.6283580660820007,629.9500122070312,760.0,0.272617906332016,5,5,1,0.9999657869338988,0.9999657869338988,0.9999657869338988,0.9999552365625276
4195,/home/yaxin/datasets/TacAct-original/18_6_R_5.xlsx,18,6,80,356.0753173828125,0.7164475917816162,607.6624755859375,756.0,0.2855915129184723,5,5,1,0.999972939491272,0.999972939491272,0.999972939491272,0.9999634231980963
4196,/home/yaxin/datasets/TacAct-original/18_6_R_6.xlsx,18,6,80,176.00473022460938,0.6533517837524414,614.7374877929688,760.0,0.28002655506134033,5,5,1,0.9999417066574096,0.9999417066574096,0.9999417066574096,0.9999234750466711
4197,/home/yaxin/datasets/TacAct-original/18_6_R_7.xlsx,18,6,80,304.0,0.9043804407119751,658.2125244140625,815.0,0.31201741099357605,5,5,1,0.9999774694442748,0.9999774694442748,0.9999774694442748,0.9999687971076127
4198,/home/yaxin/datasets/TacAct-original/18_6_R_8.xlsx,18,6,80,313.24749755859375,0.8401344418525696,636.4625244140625,804.0,0.29392701387405396,5,5,1,0.9998341798782348,0.9998341798782348,0.9998341798782348,0.9997530825639841
4199,/home/yaxin/datasets/TacAct-original/18_6_R_9.xlsx,18,6,80,290.0,0.9173425436019897,635.1749877929688,804.0,0.3036598265171051,5,5,1,0.9999767541885376,0.9999767541885376,0.9999767541885376,0.9999691027442168
4200,/home/yaxin/datasets/TacAct-original/18_7_L_1.xlsx,18,7,80,193.0,4.585152626037598,773.25,897.0,0.5923076868057251,6,6,1,0.9997913241386414,0.9997913241386414,0.9997913241386414,0.9996897926612291
4201,/home/yaxin/datasets/TacAct-original/18_7_L_10.xlsx,18,7,80,261.9396667480469,5.230902671813965,790.0750122070312,938.0,0.6855014562606812,6,6,1,0.9998706579208374,0.9998706579208374,0.9998706579208374,0.9997994467339595
4202,/home/yaxin/datasets/TacAct-original/18_7_L_11.xlsx,18,7,80,252.69952392578125,4.526768684387207,804.6124877929688,927.0,0.6764761209487915,6,6,1,0.9998859167099,0.9998859167099,0.9998859167099,0.9998221658461263
4203,/home/yaxin/datasets/TacAct-original/18_7_L_12.xlsx,18,7,80,166.0,4.372296333312988,802.0250244140625,933.0,0.6360152959823608,6,6,1,0.9998539686203004,0.9998539686203004,0.9998539686203004,0.9997850754589309
4204,/home/yaxin/datasets/TacAct-original/18_7_L_13.xlsx,18,7,80,185.83740234375,5.067840576171875,793.3875122070312,934.0,0.6763477325439453,6,6,1,0.9998094439506532,0.9998094439506532,0.9998094439506532,0.9997251160020825
4205,/home/yaxin/datasets/TacAct-original/18_7_L_14.xlsx,18,7,80,304.2835998535156,4.724540710449219,800.0750122070312,927.0,0.7236805558204651,6,6,1,0.9998181462287904,0.9998181462287904,0.9998181462287904,0.9997317774832483
