model,seed,sample_id,subject_id,true_label,true_class,pred_label,pred_class,correct,top1_confidence,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,true_class_probability,pred_class_probability,probability_margin,file_path
LeNet_LSTM,43,3279,16,6,class_6,3,class_3,0,0.996878981590271,3.728728188434616e-07,6.40465623291675e-06,2.001737357204547e-06,0.996878981590271,2.215854692622088e-06,1.6245238043666177e-07,0.0030633041169494,1.772071118466556e-05,5.738526169807301e-07,1.8019924254986108e-06,1.6593894542893397e-06,2.4838236640789543e-05,0.0030633041169494,0.996878981590271,0.9938156774733216,/home/yaxin/datasets/TacAct-original/16_7_R_9.xlsx
LeNet_LSTM,43,4009,18,1,class_1,5,class_5,0,0.9990045428276062,1.1217159226362128e-05,0.0003772111085709,0.0001003994766506,7.343830930039985e-06,1.334033458988415e-05,0.9990045428276062,9.031343324750196e-06,1.3946660146757496e-05,2.179170905947103e-06,5.543951556319371e-05,3.735973223228939e-05,0.00036799928057,0.0003772111085709,0.9990045428276062,0.9986273317190353,/home/yaxin/datasets/TacAct-original/18_2_L_18.xlsx
LeNet_LSTM,43,4011,18,1,class_1,5,class_5,0,0.99993097782135,1.527314566374116e-06,3.622559597715736e-05,1.2089953088434411e-05,1.817714405660809e-07,1.4539267567670322e-06,0.99993097782135,4.3480375211402134e-07,1.438850745216769e-07,1.2642966851217352e-07,2.6519885523157427e-06,1.029236727845273e-06,1.3178365406929515e-05,3.622559597715736e-05,0.99993097782135,0.9998947522253728,/home/yaxin/datasets/TacAct-original/18_2_L_2.xlsx
LeNet_LSTM,43,4014,18,1,class_1,5,class_5,0,0.9997655749320984,2.30183536586992e-06,0.0001717403356451,2.688580025278497e-05,5.000918008590816e-07,5.26850635651499e-06,0.9997655749320984,1.1855502179969335e-06,2.765435169749253e-07,1.6521532586466495e-07,3.7515360418183263e-06,2.057721985693206e-06,2.0330069673946127e-05,0.0001717403356451,0.9997655749320984,0.9995938345964532,/home/yaxin/datasets/TacAct-original/18_2_L_4.xlsx
LeNet_LSTM,43,4015,18,1,class_1,5,class_5,0,0.9981326460838318,5.933356078458019e-06,0.0017580296844244,3.3246647944906726e-05,1.14926854166697e-06,2.709648833842948e-05,0.9981326460838318,2.9299055768206017e-06,3.5918037610827014e-07,1.0636581464495976e-06,2.2783216991228983e-05,1.5181880144155002e-06,1.3309524547366893e-05,0.0017580296844244,0.9981326460838318,0.9963746163994074,/home/yaxin/datasets/TacAct-original/18_2_L_5.xlsx
LeNet_LSTM,43,4016,18,1,class_1,5,class_5,0,0.9998492002487184,2.5832016490312526e-06,9.537587902741508e-05,3.057882349821739e-05,5.352648599910026e-07,3.575004711819929e-06,0.9998492002487184,8.468421128782211e-07,4.6285023813652526e-07,1.719379980613667e-07,2.8889351142424857e-06,2.752766249614069e-06,1.1091066880908327e-05,9.537587902741508e-05,0.9998492002487184,0.999753824369691,/home/yaxin/datasets/TacAct-original/18_2_L_6.xlsx
LeNet_LSTM,43,4017,18,1,class_1,5,class_5,0,0.9999715089797974,3.4623483315954218e-06,6.1163555074017495e-06,1.2905707080790307e-05,6.579700340125784e-08,5.831007001688704e-07,0.9999715089797974,1.4833594264018757e-07,9.623038010886377e-08,1.490839025564128e-07,1.5266133459590492e-06,7.639005161763635e-07,2.717079269132228e-06,6.1163555074017495e-06,0.9999715089797974,0.9999586032727166,/home/yaxin/datasets/TacAct-original/18_2_L_7.xlsx
LeNet_LSTM,43,4019,18,1,class_1,5,class_5,0,0.9999449253082277,2.01147031475557e-06,2.135251634172164e-05,1.2966045687790029e-05,1.8569087956166186e-07,1.1456902484496825e-06,0.9999449253082277,4.1005526441040274e-07,1.7721670531045677e-07,1.6757849152782e-07,3.0879818950779736e-06,1.271776454814244e-06,1.2267637430340985e-05,2.135251634172164e-05,0.9999449253082277,0.9999235727918859,/home/yaxin/datasets/TacAct-original/18_2_L_9.xlsx
LeNet_LSTM,43,4023,18,1,class_1,5,class_5,0,0.9998891353607178,4.556228759611258e-06,4.728008207166568e-05,2.2473326680483297e-05,5.74616308313125e-07,2.786909817587002e-06,0.9998891353607178,8.42367512632336e-07,5.956624704595015e-07,4.624058931312902e-07,6.849971214251127e-06,4.300020009395666e-06,2.01545099116629e-05,4.728008207166568e-05,0.9998891353607178,0.9998418552786461,/home/yaxin/datasets/TacAct-original/18_2_R_12.xlsx
LeNet_LSTM,43,4028,18,1,class_1,5,class_5,0,0.99987530708313,1.18845455290284e-05,2.8412914616637863e-05,4.9227244744542986e-05,6.998270123403927e-07,3.338681835884927e-06,0.99987530708313,9.62465946940938e-07,1.6131389202200808e-06,1.2762803862642611e-06,6.417507847800152e-06,7.816681318217888e-06,1.3066257452010175e-05,2.8412914616637863e-05,0.99987530708313,0.9998260798383855,/home/yaxin/datasets/TacAct-original/18_2_R_17.xlsx
LeNet_LSTM,43,4067,18,2,class_2,6,class_6,0,0.9987267851829528,5.747409522882663e-05,3.142045534332283e-05,3.3423752029193565e-05,0.0009381167474202,2.963674887723755e-05,2.599872459541075e-06,0.9987267851829528,1.1180743967997842e-05,1.8463224478182383e-05,1.7327027990177155e-06,4.283780072000809e-06,0.0001448213588446,3.3423752029193565e-05,0.9987267851829528,0.9977886684355326,/home/yaxin/datasets/TacAct-original/18_3_R_16.xlsx
LeNet_LSTM,43,4082,18,3,class_3,6,class_6,0,0.999595820903778,1.0765920706035104e-05,8.897453881218098e-06,2.62537355411041e-06,0.0002981433935929,1.5157466805248989e-05,1.128451799559116e-06,0.999595820903778,1.5399563153550844e-06,3.45748139807256e-06,6.549915383402549e-07,8.301714728986553e-07,6.094000855227932e-05,0.0002981433935929,0.999595820903778,0.9992976775101851,/home/yaxin/datasets/TacAct-original/18_4_L_11.xlsx
LeNet_LSTM,43,4094,18,3,class_3,6,class_6,0,0.9847171902656556,1.2001699360553175e-05,5.250132016954012e-05,7.476597602362744e-06,0.0149267595261335,3.537302109180018e-05,5.046251317253336e-06,0.9847171902656556,7.87025328463642e-06,7.0824344220454805e-06,2.2769263523514383e-06,2.356262257308117e-06,0.0002240125322714,0.0149267595261335,0.9847171902656556,0.9697904307395221,/home/yaxin/datasets/TacAct-original/18_4_L_4.xlsx
LeNet_LSTM,43,4115,18,3,class_3,6,class_6,0,0.988620936870575,2.7999465601169504e-05,3.85890671168454e-05,1.2560898539959451e-05,0.0110143581405282,3.701657988131046e-05,3.440751015659771e-06,0.988620936870575,2.2561802325071767e-05,1.4972161807236262e-05,4.370264377939748e-06,6.458845291490434e-06,0.0001967778662219,0.0110143581405282,0.988620936870575,0.9776065787300467,/home/yaxin/datasets/TacAct-original/18_4_R_5.xlsx
LeNet_LSTM,43,4212,18,6,class_6,3,class_3,0,0.8852261900901794,5.56371651327936e-06,3.670726073323749e-05,6.683480023639277e-06,0.8852261900901794,2.609274997666944e-05,1.922224328154698e-06,0.1145959943532943,2.9285880373208784e-05,3.2425186873297207e-06,5.325924121279968e-06,6.553341791004641e-06,5.6346474593738094e-05,0.1145959943532943,0.8852261900901794,0.7706301957368852,/home/yaxin/datasets/TacAct-original/18_7_L_20.xlsx
LeNet_LSTM,43,4215,18,6,class_6,3,class_3,0,0.9995146989822388,9.96399052155539e-08,2.5247295525332447e-06,4.147800041209848e-07,0.9995146989822388,1.3994648497828166e-06,4.845180967549823e-08,0.0004628390888683,5.150835931999609e-06,1.697125071586925e-07,1.348884666185768e-06,4.5138864379623566e-07,1.0893821126956029e-05,0.0004628390888683,0.9995146989822388,0.9990518598933704,/home/yaxin/datasets/TacAct-original/18_7_L_5.xlsx
LeNet_LSTM,43,4222,18,6,class_6,3,class_3,0,0.9388102889060974,3.2291009119944647e-06,1.62968754011672e-05,5.162382421985967e-06,0.9388102889060974,1.0992704119416883e-05,7.259026233441546e-07,0.0610643550753593,1.9822584363282655e-05,3.662426706796396e-06,4.189029823464807e-06,4.397679276735289e-06,5.68673676752951e-05,0.0610643550753593,0.9388102889060974,0.8777459338307381,/home/yaxin/datasets/TacAct-original/18_7_R_11.xlsx
LeNet_LSTM,43,4227,18,6,class_6,3,class_3,0,0.995368719100952,5.027209226682317e-07,5.87902604820556e-06,1.611520019650925e-06,0.995368719100952,2.696241381272557e-06,1.8421353331632417e-07,0.0045831254683434,1.1306697160762267e-05,6.433039061448653e-07,1.7567999748280272e-06,1.2685303545367788e-06,2.226294600404799e-05,0.0045831254683434,0.995368719100952,0.9907855936326087,/home/yaxin/datasets/TacAct-original/18_7_R_16.xlsx
LeNet_LSTM,43,4229,18,6,class_6,3,class_3,0,0.9984943866729736,2.972256538669172e-07,4.212056410324294e-06,8.558723152418679e-07,0.9984943866729736,3.0750477435503853e-06,1.484957294906053e-07,0.0014625120675191,8.609253200120293e-06,5.162115144230484e-07,2.206337740062736e-06,7.437472504534526e-07,2.2521413484355435e-05,0.0014625120675191,0.9984943866729736,0.9970318746054545,/home/yaxin/datasets/TacAct-original/18_7_R_18.xlsx
LeNet_LSTM,43,4239,18,6,class_6,3,class_3,0,0.9286701679229736,3.56752843799768e-06,2.208194746344816e-05,4.748420906253159e-06,0.9286701679229736,1.6393016267102212e-05,1.0148622777705896e-06,0.0712054073810577,2.150822001567576e-05,2.55097165791085e-06,4.137812993576517e-06,5.17674743605312e-06,4.3334330257494e-05,0.0712054073810577,0.9286701679229736,0.8574647605419159,/home/yaxin/datasets/TacAct-original/18_7_R_9.xlsx
LeNet_LSTM,43,4304,18,8,class_8,2,class_2,0,0.8170785307884216,0.0007759821019135,0.000397334631998,0.8170785307884216,0.0001333613181486,2.9393399017862976e-05,9.848283661995084e-05,8.606298797531053e-05,0.000951751077082,0.18002250790596,8.087009518931154e-06,1.920859722304158e-05,0.0003992730053141,0.18002250790596,0.8170785307884216,0.6370560228824617,/home/yaxin/datasets/TacAct-original/18_9_R_13.xlsx
LeNet_LSTM,43,4308,18,8,class_8,2,class_2,0,0.683124303817749,0.0008582781301811,0.0004945841501466,0.683124303817749,0.0001713933161227,4.199256727588363e-05,0.000133886540425,0.0001075916370609,0.0013912277063354,0.3130702972412109,1.1808277122327128e-05,3.0664316000184044e-05,0.0005638910224661,0.3130702972412109,0.683124303817749,0.37005400657653814,/home/yaxin/datasets/TacAct-original/18_9_R_17.xlsx
LeNet_LSTM,43,6005,21,3,class_3,6,class_6,0,0.9957945346832277,1.061996226781048e-05,2.137410956493113e-05,6.427121206797892e-06,0.0040300535038113,2.7513560780789703e-05,2.672827349670115e-06,0.9957945346832277,3.542866807038081e-06,5.669183792633703e-06,1.04032221770467e-06,1.6981426824713708e-06,9.493558172835036e-05,0.0040300535038113,0.9957945346832277,0.9917644811794164,/home/yaxin/datasets/TacAct-original/21_4_L_14.xlsx
LeNet_LSTM,43,6008,21,3,class_3,6,class_6,0,0.9897581338882446,1.091111516871024e-05,1.8082062524626963e-05,5.244714884611312e-06,0.0101000005379319,1.0240302799502388e-05,9.891766694636317e-07,0.9897581338882446,6.188884981384035e-06,7.489079507649876e-06,1.1996144166914746e-06,1.4431483350563212e-06,7.997887587407604e-05,0.0101000005379319,0.9897581338882446,0.9796581333503127,/home/yaxin/datasets/TacAct-original/21_4_L_17.xlsx
LeNet_LSTM,43,6010,21,3,class_3,6,class_6,0,0.982220470905304,1.0249710612697529e-05,2.160106123483274e-05,6.476308499259176e-06,0.0176433082669973,9.968810445570853e-06,1.0513524557609344e-06,0.982220470905304,7.140297839214327e-06,8.170011824404355e-06,1.5446497627635836e-06,1.5739365153422114e-06,6.847625627415255e-05,0.0176433082669973,0.982220470905304,0.9645771626383066,/home/yaxin/datasets/TacAct-original/21_4_L_19.xlsx
LeNet_LSTM,43,6018,21,3,class_3,6,class_6,0,0.9998138546943665,9.801458872971123e-06,4.909128620056436e-06,1.3892428114559152e-06,0.000115419665235,1.5486886695725843e-05,7.561476991213567e-07,0.9998138546943665,6.617641474804259e-07,2.466511887178058e-06,4.91636512833793e-07,4.2845815073633286e-07,3.438217026996426e-05,0.000115419665235,0.9998138546943665,0.9996984350291315,/home/yaxin/datasets/TacAct-original/21_4_L_8.xlsx
LeNet_LSTM,43,6019,21,3,class_3,6,class_6,0,0.99979430437088,1.0687377653084695e-05,5.356293513614219e-06,2.149493411707226e-06,0.0001310959924012,1.2312575563555583e-05,7.421963914566732e-07,0.99979430437088,9.478950460106716e-07,2.579145984782372e-06,4.3128210336362827e-07,5.214956217969302e-07,3.884344187099487e-05,0.0001310959924012,0.99979430437088,0.9996632083784788,/home/yaxin/datasets/TacAct-original/21_4_L_9.xlsx
LeNet_LSTM,43,6120,21,6,class_6,3,class_3,0,0.9990358352661132,2.269985657221696e-07,5.287711246637628e-06,1.2845340506828506e-06,0.9990358352661132,1.8411035398457896e-06,1.8541594215548685e-07,0.0008998943376354,1.33107096189633e-05,4.940564508615353e-07,1.933816747623496e-06,9.892675052469713e-07,3.871917942888104e-05,0.0008998943376354,0.9990358352661132,0.9981359409284778,/home/yaxin/datasets/TacAct-original/21_7_L_1.xlsx
LeNet_LSTM,43,6121,21,6,class_6,3,class_3,0,0.999573290348053,1.5444624068550186e-07,3.405645657039713e-06,5.60754642719985e-07,0.999573290348053,2.212868821516168e-06,8.356497716022204e-08,0.0003887524653691,7.629903848282993e-06,3.223541114039108e-07,2.5091667339438573e-06,7.96630445165647e-07,2.040993786067702e-05,0.0003887524653691,0.999573290348053,0.9991845378826839,/home/yaxin/datasets/TacAct-original/21_7_L_10.xlsx
LeNet_LSTM,43,6122,21,6,class_6,3,class_3,0,0.9995429515838624,1.785532219855668e-07,3.600384388846578e-06,5.703838041881681e-07,0.9995429515838624,2.808989847835619e-06,9.172008930136145e-08,0.0004149731830693,7.759065738355275e-06,3.948929077068897e-07,2.982282467201003e-06,8.842031888889323e-07,2.286177914356813e-05,0.0004149731830693,0.9995429515838624,0.9991279784007931,/home/yaxin/datasets/TacAct-original/21_7_L_11.xlsx
LeNet_LSTM,43,6123,21,6,class_6,3,class_3,0,0.9995885491371156,1.4987584506798157e-07,3.176324753439985e-06,5.101270517116063e-07,0.9995885491371156,2.311682919753366e-06,7.520636557956095e-08,0.0003755210491362,7.0670134846295696e-06,3.151655789679353e-07,2.566960802141693e-06,7.72403609516914e-07,1.9022683773073368e-05,0.0003755210491362,0.9995885491371156,0.9992130280879794,/home/yaxin/datasets/TacAct-original/21_7_L_12.xlsx
LeNet_LSTM,43,6124,21,6,class_6,3,class_3,0,0.999610722064972,1.365920638818352e-07,3.1020033475215314e-06,4.849938477491378e-07,0.999610722064972,2.13164821616374e-06,6.738736857414551e-08,0.0003566031518857,6.952973762963666e-06,2.685636957266979e-07,2.3295142455026507e-06,7.440037848027714e-07,1.6612213585176505e-05,0.0003566031518857,0.999610722064972,0.9992541189130864,/home/yaxin/datasets/TacAct-original/21_7_L_13.xlsx
LeNet_LSTM,43,6125,21,6,class_6,3,class_3,0,0.9994741082191468,1.6397186186623006e-07,4.362696472526295e-06,5.900958512938814e-07,0.9994741082191468,2.780916474875994e-06,1.032070784390271e-07,0.0004913136945106,8.426095519098453e-06,2.850486851002643e-07,2.905725295931916e-06,8.448733979093959e-07,1.409884134773165e-05,0.0004913136945106,0.9994741082191468,0.9989827945246362,/home/yaxin/datasets/TacAct-original/21_7_L_14.xlsx
LeNet_LSTM,43,6126,21,6,class_6,3,class_3,0,0.999594509601593,1.349807519090973e-07,2.9850057217117865e-06,4.750398261421651e-07,0.999594509601593,2.0835959730902687e-06,6.839134414349246e-08,0.0003731585165951,6.414873041649116e-06,2.745659060110484e-07,2.3264126411959296e-06,6.823827902735502e-07,1.6929943740251474e-05,0.0003731585165951,0.999594509601593,0.9992213510849979,/home/yaxin/datasets/TacAct-original/21_7_L_15.xlsx
LeNet_LSTM,43,6127,21,6,class_6,3,class_3,0,0.9995846152305604,1.6064278440808266e-07,3.1308159123000223e-06,5.123790742800338e-07,0.9995846152305604,2.5267993351008045e-06,7.775692978384542e-08,0.0003761207917705,7.339096555369906e-06,3.568307818113681e-07,2.773601181615959e-06,8.232393042817421e-07,2.1580723114311692e-05,0.0003761207917705,0.9995846152305604,0.9992084944387899,/home/yaxin/datasets/TacAct-original/21_7_L_16.xlsx
LeNet_LSTM,43,6128,21,6,class_6,3,class_3,0,0.9995926022529602,1.5479130865969637e-07,3.1248750929080416e-06,5.01578938383318e-07,0.9995926022529602,2.4170847154891817e-06,7.648999655884836e-08,0.0003705470298882,6.951309387659421e-06,3.358467779435159e-07,2.662787210283568e-06,7.765569307593978e-07,1.986726238101255e-05,0.0003705470298882,0.9995926022529602,0.9992220552230721,/home/yaxin/datasets/TacAct-original/21_7_L_17.xlsx
LeNet_LSTM,43,6129,21,6,class_6,3,class_3,0,0.9995632767677308,1.673957115144731e-07,3.3794053706515115e-06,5.916858185628371e-07,0.9995632767677308,2.375029907852877e-06,8.641135451625814e-08,0.0003934541018679,8.50741798785748e-06,3.636145891050546e-07,2.6132483981200494e-06,8.798101589491125e-07,2.4288596250698905e-05,0.0003934541018679,0.9995632767677308,0.999169822665863,/home/yaxin/datasets/TacAct-original/21_7_L_18.xlsx
LeNet_LSTM,43,6130,21,6,class_6,3,class_3,0,0.9995777010917664,1.5264932073932869e-07,3.3188023280672496e-06,5.435883849713719e-07,0.9995777010917664,2.204209295086912e-06,8.25876824706029e-08,0.0003853139933198,7.165167971834308e-06,3.232300969102653e-07,2.514291963962023e-06,7.663895189580217e-07,1.9939550838898867e-05,0.0003853139933198,0.9995777010917664,0.9991923870984466,/home/yaxin/datasets/TacAct-original/21_7_L_19.xlsx
LeNet_LSTM,43,6131,21,6,class_6,3,class_3,0,0.9995620846748352,1.6029042626541925e-07,3.594682766561164e-06,5.745894782194227e-07,0.9995620846748352,2.337376145078452e-06,9.061989203473787e-08,0.0003990775730926,7.50594335841015e-06,3.410110309687298e-07,2.683871571207419e-06,8.157851993928489e-07,2.077489443763625e-05,0.0003990775730926,0.9995620846748352,0.9991630071017426,/home/yaxin/datasets/TacAct-original/21_7_L_2.xlsx
LeNet_LSTM,43,6132,21,6,class_6,3,class_3,0,0.9996054768562316,1.365171016232125e-07,2.854118974937592e-06,4.844865202358051e-07,0.9996054768562316,2.0326087906141765e-06,6.902810412157123e-08,0.0003587287210393,6.886274150019744e-06,2.9859907613172254e-07,2.2582701149076456e-06,7.00640384820872e-07,2.0110204786760733e-05,0.0003587287210393,0.9996054768562316,0.9992467481351923,/home/yaxin/datasets/TacAct-original/21_7_L_20.xlsx
LeNet_LSTM,43,6133,21,6,class_6,3,class_3,0,0.99958473443985,1.261494020354803e-07,3.068627393076895e-06,4.707674747805868e-07,0.99958473443985,1.9148994852002943e-06,6.45664997023232e-08,0.0003858931304421,6.2920448726799805e-06,2.3205346622034997e-07,2.1011348962929333e-06,6.330780024654814e-07,1.4421670130104758e-05,0.0003858931304421,0.99958473443985,0.9991988413094078,/home/yaxin/datasets/TacAct-original/21_7_L_3.xlsx
LeNet_LSTM,43,6134,21,6,class_6,3,class_3,0,0.9996041655540466,1.3064655490779842e-07,3.023573071914143e-06,4.812449674318486e-07,0.9996041655540466,1.958744633157039e-06,6.926764939407803e-08,0.0003632573934737,6.460237273131497e-06,2.688886695523252e-07,2.22279390982294e-06,6.789127269257733e-07,1.7291606127400883e-05,0.0003632573934737,0.9996041655540466,0.999240908160573,/home/yaxin/datasets/TacAct-original/21_7_L_4.xlsx
LeNet_LSTM,43,6135,21,6,class_6,3,class_3,0,0.99959534406662,1.4669076620066337e-07,3.3558151244506007e-06,5.241833491709258e-07,0.99959534406662,2.247463726234855e-06,7.327550832769704e-08,0.0003699121880345,7.530765287810936e-06,2.828552965183917e-07,2.4465375645377208e-06,8.146282652887749e-07,1.735524165269453e-05,0.0003699121880345,0.99959534406662,0.9992254318785855,/home/yaxin/datasets/TacAct-original/21_7_L_5.xlsx
LeNet_LSTM,43,6136,21,6,class_6,3,class_3,0,0.9995693564414978,1.625487868750497e-07,3.680667305161478e-06,5.781290042250475e-07,0.9995693564414978,2.4242290237452835e-06,8.344774471424898e-08,0.0003926638455595,8.109079317364376e-06,3.155712988700543e-07,2.6766826977109304e-06,8.81399387253623e-07,1.901890937006101e-05,0.0003926638455595,0.9995693564414978,0.9991766925959383,/home/yaxin/datasets/TacAct-original/21_7_L_6.xlsx
LeNet_LSTM,43,6137,21,6,class_6,3,class_3,0,0.9995595812797546,1.4460033526120244e-07,3.650609414762585e-06,5.377387424232438e-07,0.9995595812797546,2.282739842485171e-06,8.073896395899284e-08,0.0004075239994563,7.291779638762819e-06,2.666924387995096e-07,2.4766504793660715e-06,7.532653967246006e-07,1.5355004507000558e-05,0.0004075239994563,0.9995595812797546,0.9991520572802983,/home/yaxin/datasets/TacAct-original/21_7_L_7.xlsx
LeNet_LSTM,43,6138,21,6,class_6,3,class_3,0,0.9995490908622742,1.6249713041815994e-07,3.674444769785623e-06,5.887555403205624e-07,0.9995490908622742,2.320382236575824e-06,9.005682954921214e-08,0.0004128731379751,7.61304545449093e-06,3.300046955700964e-07,2.5962524432543432e-06,8.042998729251849e-07,1.9905201043002307e-05,0.0004128731379751,0.9995490908622742,0.9991362177242991,/home/yaxin/datasets/TacAct-original/21_7_L_8.xlsx
LeNet_LSTM,43,6139,21,6,class_6,3,class_3,0,0.9995864033699036,1.456131712984643e-07,3.249936980864732e-06,5.23683013398113e-07,0.9995864033699036,2.115827328452724e-06,7.989549999365408e-08,0.0003782587009482,6.888296866236487e-06,3.028022206308379e-07,2.4196183403546456e-06,7.243068012030562e-07,1.894407432700973e-05,0.0003782587009482,0.9995864033699036,0.9992081446689554,/home/yaxin/datasets/TacAct-original/21_7_L_9.xlsx
LeNet_LSTM,43,6141,21,6,class_6,3,class_3,0,0.9993526339530944,1.617395213315831e-07,3.2697860206098994e-06,6.179378715387429e-07,0.9993526339530944,1.980152774194721e-06,9.45089766446472e-08,0.0006069497903808,7.900045602582395e-06,3.470974831998319e-07,2.1272339836286847e-06,6.440943138841249e-07,2.3409296773024835e-05,0.0006069497903808,0.9993526339530944,0.9987456841627136,/home/yaxin/datasets/TacAct-original/21_7_R_10.xlsx
LeNet_LSTM,43,6142,21,6,class_6,3,class_3,0,0.9994993209838868,1.47848666642858e-07,3.1657446015742607e-06,5.307667265697091e-07,0.9994993209838868,2.105934299834189e-06,8.025355668905831e-08,0.0004654306685552,6.589375971088884e-06,3.147767131395085e-07,2.307043132532272e-06,6.735202191521239e-07,1.924878051795531e-05,0.0004654306685552,0.9994993209838868,0.9990338903153316,/home/yaxin/datasets/TacAct-original/21_7_R_11.xlsx
LeNet_LSTM,43,6143,21,6,class_6,3,class_3,0,0.9995362758636476,1.3704155321647704e-07,3.1832908007345395e-06,5.35295328063512e-07,0.9995362758636476,1.916363316922798e-06,7.789002154368063e-08,0.0004297879349905,6.408189165085787e-06,2.916624168847193e-07,2.185712446589605e-06,6.629439894823008e-07,1.848790088843089e-05,0.0004297879349905,0.9995362758636476,0.9991064879286571,/home/yaxin/datasets/TacAct-original/21_7_R_12.xlsx
LeNet_LSTM,43,6144,21,6,class_6,3,class_3,0,0.9994489550590516,1.659491175587391e-07,3.8393036447814666e-06,6.570347181877878e-07,0.9994489550590516,2.210535285485093e-06,1.0413383222385165e-07,0.0005100537091493,7.29643306840444e-06,3.802491335136438e-07,2.5199549327226123e-06,7.934260111142066e-07,2.309204137418419e-05,0.0005100537091493,0.9994489550590516,0.9989389013499024,/home/yaxin/datasets/TacAct-original/21_7_R_13.xlsx
LeNet_LSTM,43,6151,21,6,class_6,3,class_3,0,0.9596266746520996,3.295243686807225e-06,2.9176024327171035e-05,5.816508746647742e-06,0.9596266746520996,1.731010888761375e-05,1.8760659941108315e-06,0.0402326509356498,2.766453508229461e-05,3.193274778823252e-06,5.650740604323801e-06,4.903197350358823e-06,4.173692286713049e-05,0.0402326509356498,0.9596266746520996,0.9193940237164498,/home/yaxin/datasets/TacAct-original/21_7_R_2.xlsx
LeNet_LSTM,43,6159,21,6,class_6,3,class_3,0,0.9994111061096193,1.5555546895029693e-07,3.518050789352856e-06,6.402686949513736e-07,0.9994111061096193,1.989837983273901e-06,1.0140698947225246e-07,0.0005458714440464,7.970929800649174e-06,3.5806272080662893e-07,2.357328185098595e-06,7.319416681639268e-07,2.522211980249267e-05,0.0005458714440464,0.9994111061096193,0.9988652346655729,/home/yaxin/datasets/TacAct-original/21_7_R_9.xlsx
LeNet_LSTM,43,8188,26,9,class_9,4,class_4,0,0.9339247941970824,0.000397755036829,0.0002591206284705,1.6010377294151112e-05,7.093523890944198e-05,0.9339247941970824,0.0001826205698307,0.0006134523428045,0.0004778480215463,9.091514948522672e-05,0.0638621151447296,6.276163912843913e-05,4.1627085010986775e-05,0.0638621151447296,0.9339247941970824,0.8700626790523528,/home/yaxin/datasets/TacAct-original/26_10_R_17.xlsx
LeNet_LSTM,43,8220,26,10,class_10,7,class_7,0,0.9465314149856568,0.0001113816470024,0.0005138523993082,0.0011356810573488,0.00101883278694,0.0001610824110684,0.0004933603922836,1.700014399830252e-05,0.9465314149856568,0.0005125427269376,0.0007075788453221,0.0436338558793067,0.005163530819118,0.0436338558793067,0.9465314149856568,0.9028975591063502,/home/yaxin/datasets/TacAct-original/26_11_R_1.xlsx
LeNet_LSTM,43,8240,26,11,class_11,6,class_6,0,0.5509290099143982,0.0052211447618901,0.0012422819854691,0.0011120891431346,0.3499153256416321,0.0036613780539482,0.0002502755378372,0.5509290099143982,0.0441180951893329,0.0012453185627236,0.0028816950507462,0.0032568965107202,0.0361665897071361,0.0361665897071361,0.5509290099143982,0.2010136842727661,/home/yaxin/datasets/TacAct-original/26_12_L_1.xlsx
LeNet_LSTM,43,8242,26,11,class_11,6,class_6,0,0.9800062775611876,0.0002107515174429,0.001376305008307,0.0001735639525577,0.0062568173743784,0.0004581212415359,4.731219814857468e-05,0.9800062775611876,0.0009073629626072,0.0001026727186399,0.0001511774025857,7.719288259977475e-05,0.0102325174957513,0.0102325174957513,0.9800062775611876,0.9697737600654364,/home/yaxin/datasets/TacAct-original/26_12_L_11.xlsx
LeNet_LSTM,43,8246,26,11,class_11,3,class_3,0,0.987683117389679,1.1633681424427778e-05,0.000107004205347,1.3238867722975556e-05,0.987683117389679,0.000191524872207,9.739838787936606e-06,0.0084628174081444,0.0002227916411357,5.6099172070389614e-05,8.708029054105282e-05,1.9703255020431243e-05,0.0031352750957012,0.0031352750957012,0.987683117389679,0.9792202999815346,/home/yaxin/datasets/TacAct-original/26_12_L_15.xlsx
LeNet_LSTM,43,8250,26,11,class_11,6,class_6,0,0.911080539226532,0.0014551028143614,0.000541916990187,0.0005841609090566,0.0190527439117431,0.0006917762220837,5.2618725021602586e-05,0.911080539226532,0.0166644621640443,0.0012160836486145,0.0005585066974163,0.0007751997327432,0.0473268777132034,0.0473268777132034,0.911080539226532,0.8637536615133286,/home/yaxin/datasets/TacAct-original/26_12_L_19.xlsx
LeNet_LSTM,43,8252,26,11,class_11,6,class_6,0,0.9986578226089478,4.9779329856392e-05,6.716643838444725e-05,1.2244219760759734e-05,0.0009318194934166,9.83557547442615e-05,6.860299890831811e-06,0.9986578226089478,1.158913528342964e-05,1.3381620192376433e-05,4.9198147280549165e-06,6.62128695694264e-06,0.0001394621504005,0.0001394621504005,0.9986578226089478,0.9977260031155312,/home/yaxin/datasets/TacAct-original/26_12_L_20.xlsx
LeNet_LSTM,43,8254,26,11,class_11,9,class_9,0,0.9937639832496644,0.0007102936506271,0.0001094410763471,1.530325971543789e-05,0.0002071801864076,0.0003342300478834,0.0001789522357285,0.0007056811009533,0.0001622289710212,4.124978295294568e-05,0.9937639832496644,9.740799578139558e-05,0.0036739893257617,0.0036739893257617,0.9937639832496644,0.9900899939239027,/home/yaxin/datasets/TacAct-original/26_12_L_4.xlsx
